#------------------------
#   k         chi         dchi         e0
  19.430053       0.13227524E-02    168.61636        19999.700
  19.436791       0.13194124E-02    168.63476        19999.700
  19.443528       0.13177533E-02    168.65316        19999.700
  19.450262       0.13144024E-02    168.67157        19999.700
  19.456994       0.13110459E-02    168.68997        19999.700
  19.463723       0.13043096E-02    168.70838        19999.700
  19.470451       0.12975670E-02    168.72680        19999.700
  19.477175       0.12925054E-02    168.74522        19999.700
  19.483898       0.12857502E-02    168.76364        19999.700
  19.490618       0.12789886E-02    168.78206        19999.700
  19.497336       0.12722206E-02    168.80049        19999.700
  19.504052       0.12654462E-02    168.81892        19999.700
  19.510765       0.12586653E-02    168.83735        19999.700
  19.517476       0.12518780E-02    168.85579        19999.700
  19.524185       0.12450842E-02    168.87423        19999.700
  19.530891       0.12382839E-02    168.89267        19999.700
  19.537595       0.12314771E-02    168.91111        19999.700
  19.544297       0.12246638E-02    168.92956        19999.700
  19.550996       0.12178440E-02    168.94801        19999.700
  19.557693       0.12110176E-02    168.96647        19999.700
  19.564388       0.12041847E-02    168.98493        19999.700
  19.571081       0.11973451E-02    169.00339        19999.700
  19.577771       0.11904990E-02    169.02186        19999.700
  19.584459       0.11819558E-02    169.04032        19999.700
  19.591145       0.11750963E-02    169.05879        19999.700
  19.597828       0.11682301E-02    169.07727        19999.700
  19.604509       0.11613572E-02    169.09575        19999.700
  19.611188       0.11544777E-02    169.11423        19999.700
  19.617865       0.11459001E-02    169.13271        19999.700
  19.624539       0.11390070E-02    169.15120        19999.700
  19.631211       0.11321072E-02    169.16969        19999.700
  19.637881       0.11235087E-02    169.18818        19999.700
  19.644548       0.11165952E-02    169.20668        19999.700
  19.651214       0.11096749E-02    169.22518        19999.700
  19.657877       0.11010554E-02    169.24368        19999.700
  19.664537       0.10941214E-02    169.26219        19999.700
  19.671196       0.10854877E-02    169.28070        19999.700
  19.677852       0.10768468E-02    169.29921        19999.700
  19.684506       0.10698919E-02    169.31772        19999.700
  19.691158       0.10612368E-02    169.33624        19999.700
  19.697807       0.10542679E-02    169.35476        19999.700
  19.704455       0.10455985E-02    169.37329        19999.700
  19.711100       0.10386156E-02    169.39182        19999.700
  19.717743       0.10299318E-02    169.41035        19999.700
  19.724383       0.10212406E-02    169.42888        19999.700
  19.731021       0.10142366E-02    169.44742        19999.700
  19.737657       0.10055310E-02    169.46596        19999.700
  19.744291       0.99681794E-03    169.48451        19999.700
  19.750923       0.98809756E-03    169.50305        19999.700
  19.757552       0.97936979E-03    169.52160        19999.700
  19.764179       0.97233001E-03    169.54016        19999.700
  19.770804       0.96358759E-03    169.55871        19999.700
  19.777427       0.95483773E-03    169.57727        19999.700
  19.784048       0.94608043E-03    169.59583        19999.700
  19.790666       0.93731565E-03    169.61440        19999.700
  19.797282       0.92854338E-03    169.63297        19999.700
  19.803896       0.91976362E-03    169.65154        19999.700
  19.810507       0.91097634E-03    169.67011        19999.700
  19.817117       0.90218152E-03    169.68869        19999.700
  19.823724       0.89337916E-03    169.70727        19999.700
  19.830329       0.88456923E-03    169.72586        19999.700
  19.836932       0.87575172E-03    169.74445        19999.700
  19.843533       0.86692661E-03    169.76304        19999.700
  19.850131       0.85809389E-03    169.78163        19999.700
  19.856727       0.84925355E-03    169.80023        19999.700
  19.863321       0.83870737E-03    169.81883        19999.700
  19.869913       0.82985153E-03    169.83743        19999.700
  19.876503       0.82098801E-03    169.85604        19999.700
  19.883091       0.81211681E-03    169.87465        19999.700
  19.889676       0.80153896E-03    169.89326        19999.700
  19.896259       0.79265214E-03    169.91187        19999.700
  19.902840       0.78375757E-03    169.93049        19999.700
  19.909419       0.77485525E-03    169.94911        19999.700
  19.915995       0.76424548E-03    169.96774        19999.700
  19.922570       0.75532742E-03    169.98637        19999.700
  19.929142       0.74640155E-03    170.00500        19999.700
  19.935712       0.73576762E-03    170.02363        19999.700
  19.942280       0.72682591E-03    170.04227        19999.700
  19.948846       0.71787634E-03    170.06091        19999.700
  19.955410       0.70721811E-03    170.07955        19999.700
  19.961971       0.69825261E-03    170.09820        19999.700
  19.968530       0.68927921E-03    170.11685        19999.700
  19.975088       0.68029789E-03    170.13550        19999.700
  19.981643       0.66960709E-03    170.15415        19999.700
  19.988196       0.66060971E-03    170.17281        19999.700
  19.994746       0.65160436E-03    170.19147        19999.700
  20.001295       0.64088893E-03    170.21014        19999.700
  20.007841       0.63186741E-03    170.22881        19999.700
  20.014386       0.62283789E-03    170.24748        19999.700
  20.020928       0.61209767E-03    170.26615        19999.700
  20.027468       0.60305189E-03    170.28483        19999.700
  20.034006       0.59399804E-03    170.30351        19999.700
  20.040541       0.58493612E-03    170.32219        19999.700
  20.047075       0.57586610E-03    170.34088        19999.700
  20.053606       0.56508438E-03    170.35957        19999.700
  20.060136       0.55599795E-03    170.37826        19999.700
  20.066663       0.54690337E-03    170.39696        19999.700
  20.073188       0.53780063E-03    170.41565        19999.700
  20.079711       0.52868973E-03    170.43436        19999.700
  20.086232       0.51957063E-03    170.45306        19999.700
  20.092751       0.50873861E-03    170.47177        19999.700
  20.099267       0.49960289E-03    170.49048        19999.700
  20.105782       0.49045894E-03    170.50919        19999.700
  20.112294       0.48130674E-03    170.52791        19999.700
  20.118805       0.47214626E-03    170.54663        19999.700
  20.125313       0.46297750E-03    170.56535        19999.700
  20.131819       0.45380044E-03    170.58408        19999.700
  20.138323       0.44290903E-03    170.60281        19999.700
  20.144825       0.43371512E-03    170.62154        19999.700
  20.151325       0.42451287E-03    170.64027        19999.700
  20.157822       0.41530224E-03    170.65901        19999.700
  20.164318       0.40608324E-03    170.67775        19999.700
  20.170811       0.39685583E-03    170.69650        19999.700
  20.177303       0.38762000E-03    170.71524        19999.700
  20.183792       0.37837575E-03    170.73399        19999.700
  20.190279       0.36912304E-03    170.75275        19999.700
  20.196765       0.35986188E-03    170.77150        19999.700
  20.203248       0.35059223E-03    170.79026        19999.700
  20.209729       0.34131408E-03    170.80902        19999.700
  20.216208       0.33202742E-03    170.82779        19999.700
  20.222684       0.32273223E-03    170.84656        19999.700
  20.229159       0.31342849E-03    170.86533        19999.700
  20.235632       0.30411619E-03    170.88410        19999.700
  20.242103       0.29479531E-03    170.90288        19999.700
  20.248571       0.28546584E-03    170.92166        19999.700
  20.255038       0.27612776E-03    170.94044        19999.700
  20.261502       0.26678105E-03    170.95923        19999.700
  20.267964       0.25742569E-03    170.97802        19999.700
  20.274425       0.24977164E-03    170.99681        19999.700
  20.280883       0.24381945E-03    171.01561        19999.700
  20.287339       0.23785932E-03    171.03440        19999.700
  20.293793       0.23018070E-03    171.05321        19999.700
  20.300246       0.22420445E-03    171.07201        19999.700
  20.306696       0.21822021E-03    171.09082        19999.700
  20.313144       0.21222796E-03    171.10963        19999.700
  20.319590       0.20622770E-03    171.12844        19999.700
  20.326033       0.20021939E-03    171.14726        19999.700
  20.332475       0.19420303E-03    171.16608        19999.700
  20.338915       0.18817860E-03    171.18490        19999.700
  20.345353       0.18043405E-03    171.20372        19999.700
  20.351789       0.17439324E-03    171.22255        19999.700
  20.358222       0.16834432E-03    171.24138        19999.700
  20.364654       0.16228726E-03    171.26022        19999.700
  20.371084       0.15622205E-03    171.27905        19999.700
  20.377511       0.15014867E-03    171.29789        19999.700
  20.383937       0.14406710E-03    171.31674        19999.700
  20.390361       0.13797734E-03    171.33558        19999.700
  20.396782       0.13187936E-03    171.35443        19999.700
  20.403202       0.12577315E-03    171.37328        19999.700
  20.409619       0.11965869E-03    171.39214        19999.700
  20.416035       0.11353596E-03    171.41100        19999.700
  20.422448       0.10740495E-03    171.42986        19999.700
  20.428860       0.10126565E-03    171.44872        19999.700
  20.435269       0.95118030E-04    171.46759        19999.700
  20.441677       0.88962080E-04    171.48646        19999.700
  20.448082       0.82797784E-04    171.50533        19999.700
  20.454485       0.76625125E-04    171.52421        19999.700
  20.460887       0.70444087E-04    171.54308        19999.700
  20.467286       0.64254653E-04    171.56197        19999.700
